gene	Sample_ID	compendium_version	rollup_cohort	drugs
C14orf79	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C15orf26	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C16orf71	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C16orf93	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C1orf158	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C1orf194	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C1orf61	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C20orf96	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C21orf59	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C2orf81	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C2orf88	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C4orf22	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C4orf47	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C5orf49	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C6	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C6orf118	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C6orf165	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C7orf57	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C8orf34	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C8orf76	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C9orf116	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C9orf117	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C9orf135	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C9orf171	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C9orf24	TH34_1455_S01	v9	v11_PEDAYA_rollup	
C9orf9	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CA4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CAB39L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CAPS	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CAPS2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CAPSL	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CASC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CATIP	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC103	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC108	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC113	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC114	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC13	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC146	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC153	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC162P	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC170	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC176	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC180	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC181	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC30	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC33	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC37	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC39	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC40	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC42B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC65	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC78	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC81	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CCDC89	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CEP126	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CEP83	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CETN2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP126	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP221	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP43	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP44	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP45	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP46	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP47	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP52	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP53	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP57	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP61	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP69	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP70	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP74	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CFAP99	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CH17-232I21.1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CIPC	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CLEC3B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CLHC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CLN5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CLUAP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CMSS1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
COL21A1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
COLQ	TH34_1455_S01	v9	v11_PEDAYA_rollup	
COQ4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CP	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CRB2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CRLF1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CROCC2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CSPP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CTC-260F20.3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CYB5D1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
CYB5R1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DAW1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DENND6B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DLEC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DMKN	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAAF1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAAF3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAH11	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAH12	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAH2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAH3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAH7	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAH9	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAI1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAI2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAJB13	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DNAL1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DOC2A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DRC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DRC7	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DTHD1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DYDC2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DYNC2LI1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DYNLRB2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DYX1C1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DZIP1L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
DZIP3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ECM2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EFCAB1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EFCAB10	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EFCAB12	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EFCAB2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EFHC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EFHC2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ENKUR	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ENPP5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ENTPD2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ERICH3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
EXD3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FABP7	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM166B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM179A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM183A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM187A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM216B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM81B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAM92B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FANK1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FAR2P1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FASTKD3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FBXO15	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FGF1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FHAD1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FOLR1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FOXJ1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FRMD3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
FRMPD2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GABRG1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GALC	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GALNS	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GDPD2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GEMIN8	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GFAP	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GLB1L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GMPR	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GOLGA2P5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GOLPH3L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GPM6A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GPR37L1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
GSG1L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
HADH	TH34_1455_S01	v9	v11_PEDAYA_rollup	
HEPACAM	TH34_1455_S01	v9	v11_PEDAYA_rollup	
HEPN1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
HMGN2P15	TH34_1455_S01	v9	v11_PEDAYA_rollup	
HSPA2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
HYDIN	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ICA1L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IFT27	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IFT46	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IFT57	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IFT74	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IFT88	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IGF2-AS	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IGSF1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IK	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IL13RA2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IMPA1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IP6K3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IQCA1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IQCD	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IQCG	TH34_1455_S01	v9	v11_PEDAYA_rollup	
IQCK	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ITGB4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ITPKB	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KCNH3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KCNJ16	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KIAA0556	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KIAA1407	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KIF19	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KIF9	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KLHDC8A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KNDC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
KRT5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LAMA3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LCA5L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LCAT	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LGR6	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LINC00643	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LINC00844	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LINC01088	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LLNLF-187D8.1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LMNTD1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC17	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC23	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC43	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC46	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC48	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC6	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC71	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRC74B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRRIQ1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LRTOMT	TH34_1455_S01	v9	v11_PEDAYA_rollup	
LZTFL1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MAATS1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MAOB	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MAP3K19	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MAPK15	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MASP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MDH1B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MDM1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MIR34C	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MLLT1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MNAT1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MNS1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MOK	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MORN1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MORN3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MORN5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MOSPD1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
MYCBPAP	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NCBP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NEK11	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NEK4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NEK5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NME5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NME7	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NME9	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NPHP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NR4A3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NRAV	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NRG2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NSMF	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NT5DC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
NUDC	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ODF3B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
OSCP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PACRG	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PAX6	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PFKFB2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PHKG1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PIFO	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PIH1D2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PIH1D3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PITPNA	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PLA2G4A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PLCD1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPIL4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPIL6	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPM1J	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPP1R12B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPP1R1B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPP1R32	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPP1R42	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PPP1R7	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PRPS1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PRR29	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PSD2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
PSENEN	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RAB36	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RAB4A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RABL2A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RABL2B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RAMP2-AS1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RBM24	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RERG	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RFX2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RFX4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RIBC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RIBC2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RIIAD1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RMST	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RMST_10	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RNF43	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RNU5B-3P	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ROPN1L	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-259K15.2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-263K19.4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-356K23.1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-424M24.5	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-445L6.3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-503N18.1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-545G3.1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RP11-863K10.4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RPGR	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RPL32P3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RSPH1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RSPH10B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RSPH10B2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RSPH4A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
RUVBL1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SAXO2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SCX	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SKA2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC14A1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC16A4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC1A3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC38A3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC39A12	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC41A1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC47A2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SLC6A11	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SMEK1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SNTN	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SOX2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SOX2-OT	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPA17	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPAG1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPAG16	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPAG17	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPAG6	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPAG8	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPATA17	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPATA18	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPATA33	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPEF1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SPEF2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
STOML3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
STPG1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SVOPL	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SYNC	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SYNE1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
SYTL3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TCF15	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TCTEX1D1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TCTN1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TCTN2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TEKT1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TEKT2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TEKT4	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TEX26	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TEX9	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM107	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM110	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM138	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM218	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM231	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM232	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM234	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TMEM67	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TNRC6C	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TP73	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TRAF3IP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TRDN	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TSGA10	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TSNAXIP1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TTC21A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TTC25	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TTC26	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TTC29	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TTLL9	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TTYH1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
TUBB4B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
UBXN10	TH34_1455_S01	v9	v11_PEDAYA_rollup	
UBXN11	TH34_1455_S01	v9	v11_PEDAYA_rollup	
UFC1	TH34_1455_S01	v9	v11_PEDAYA_rollup	
UNC119B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
USP2	TH34_1455_S01	v9	v11_PEDAYA_rollup	
VWA3A	TH34_1455_S01	v9	v11_PEDAYA_rollup	
VWA3B	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR38	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR49	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR60	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR63	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR66	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR78	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WDR92	TH34_1455_S01	v9	v11_PEDAYA_rollup	
WRAP53	TH34_1455_S01	v9	v11_PEDAYA_rollup	
XXbac-BPG308J9.3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
YJEFN3	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ZBBX	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ZC2HC1C	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ZMYND10	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ZMYND12	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ZNF273	TH34_1455_S01	v9	v11_PEDAYA_rollup	
ZNF473	TH34_1455_S01	v9	v11_PEDAYA_rollup	
AASDHPPT	TH34_1455_S01	v9	v11_TCGA_rollup	
ABCA5	TH34_1455_S01	v9	v11_TCGA_rollup	
ABR	TH34_1455_S01	v9	v11_TCGA_rollup	
AC005154.6	TH34_1455_S01	v9	v11_TCGA_rollup	
AC055736.1	TH34_1455_S01	v9	v11_TCGA_rollup	
AC132217.4	TH34_1455_S01	v9	v11_TCGA_rollup	
ACAD11	TH34_1455_S01	v9	v11_TCGA_rollup	
ACIN1	TH34_1455_S01	v9	v11_TCGA_rollup	
ADAMTS2	TH34_1455_S01	v9	v11_TCGA_rollup	
ADAMTSL4	TH34_1455_S01	v9	v11_TCGA_rollup	
ADCK4	TH34_1455_S01	v9	v11_TCGA_rollup	
ADGB	TH34_1455_S01	v9	v11_TCGA_rollup	
AGBL2	TH34_1455_S01	v9	v11_TCGA_rollup	
AGPAT5	TH34_1455_S01	v9	v11_TCGA_rollup	
AHCTF1	TH34_1455_S01	v9	v11_TCGA_rollup	
AHDC1	TH34_1455_S01	v9	v11_TCGA_rollup	
AK1	TH34_1455_S01	v9	v11_TCGA_rollup	
AK7	TH34_1455_S01	v9	v11_TCGA_rollup	
AKAP14	TH34_1455_S01	v9	v11_TCGA_rollup	
AKAP9	TH34_1455_S01	v9	v11_TCGA_rollup	
AKIRIN1	TH34_1455_S01	v9	v11_TCGA_rollup	
AKNA	TH34_1455_S01	v9	v11_TCGA_rollup	
AL662801.1	TH34_1455_S01	v9	v11_TCGA_rollup	
ALDH9A1	TH34_1455_S01	v9	v11_TCGA_rollup	
ANK2	TH34_1455_S01	v9	v11_TCGA_rollup	
